location,day,cases,cases_new,growth,date
USDelaware,56,19,3,1.187,2020-03-18
USDelaware,57,30,11,1.578,2020-03-19
USDelaware,58,38,8,1.266,2020-03-20
USDelaware,59,45,7,1.184,2020-03-21
USDelawareCountyPA,0,0,0,1.0,2020-01-22
USDelawareCountyPA,1,0,0,1.0,2020-01-23
USDelawareCountyPA,2,0,0,1.0,2020-01-24
USDelawareCountyPA,3,0,0,1.0,2020-01-25
USDelawareCountyPA,4,0,0,1.0,2020-01-26
USDelawareCountyPA,5,0,0,1.0,2020-01-27
USDelawareCountyPA,6,0,0,1.0,2020-01-28
USDelawareCountyPA,7,0,0,1.0,2020-01-29
USDelawareCountyPA,8,0,0,1.0,2020-01-30
USDelawareCountyPA,9,0,0,1.0,2020-01-31
USDelawareCountyPA,10,0,0,1.0,2020-02-01
USDelawareCountyPA,11,0,0,1.0,2020-02-02
USDelawareCountyPA,12,0,0,1.0,2020-02-03
USDelawareCountyPA,13,0,0,1.0,2020-02-04
USDelawareCountyPA,14,0,0,1.0,2020-02-05
USDelawareCountyPA,15,0,0,1.0,2020-02-06
USDelawareCountyPA,16,0,0,1.0,2020-02-07
USDelawareCountyPA,17,0,0,1.0,2020-02-08
USDelawareCountyPA,18,0,0,1.0,2020-02-09
USDelawareCountyPA,19,0,0,1.0,2020-02-10
USDelawareCountyPA,20,0,0,1.0,2020-02-11
USDelawareCountyPA,21,0,0,1.0,2020-02-12
USDelawareCountyPA,22,0,0,1.0,2020-02-13
USDelawareCountyPA,23,0,0,1.0,2020-02-14
USDelawareCountyPA,24,0,0,1.0,2020-02-15
USDelawareCountyPA,25,0,0,1.0,2020-02-16
USDelawareCountyPA,26,0,0,1.0,2020-02-17
USDelawareCountyPA,27,0,0,1.0,2020-02-18
USDelawareCountyPA,28,0,0,1.0,2020-02-19
USDelawareCountyPA,29,0,0,1.0,2020-02-20
USDelawareCountyPA,30,0,0,1.0,2020-02-21
USDelawareCountyPA,31,0,0,1.0,2020-02-22
USDelawareCountyPA,32,0,0,1.0,2020-02-23
USDelawareCountyPA,33,0,0,1.0,2020-02-24
USDelawareCountyPA,34,0,0,1.0,2020-02-25
USDelawareCountyPA,35,0,0,1.0,2020-02-26
USDelawareCountyPA,36,0,0,1.0,2020-02-27
USDelawareCountyPA,37,0,0,1.0,2020-02-28
USDelawareCountyPA,38,0,0,1.0,2020-02-29
USDelawareCountyPA,39,0,0,1.0,2020-03-01
USDelawareCountyPA,40,0,0,1.0,2020-03-02
USDelawareCountyPA,41,0,0,1.0,2020-03-03
USDelawareCountyPA,42,0,0,1.0,2020-03-04
USDelawareCountyPA,43,0,0,1.0,2020-03-05
USDelawareCountyPA,44,1,1,1.0,2020-03-06
USDelawareCountyPA,45,1,0,1.0,2020-03-07
USDelawareCountyPA,46,1,0,1.0,2020-03-08
USDelawareCountyPA,47,1,0,1.0,2020-03-09
USDelawareCountyPA,48,0,-1,0.0,2020-03-10
USDelawareCountyPA,49,0,0,1.0,2020-03-11
USDelawareCountyPA,50,0,0,1.0,2020-03-12
USDelawareCountyPA,51,0,0,1.0,2020-03-13
USDelawareCountyPA,52,0,0,1.0,2020-03-14
USDelawareCountyPA,53,0,0,1.0,2020-03-15
USDelawareCountyPA,54,0,0,1.0,2020-03-16
USDelawareCountyPA,55,0,0,1.0,2020-03-17
USDelawareCountyPA,56,0,0,1.0,2020-03-18
USDelawareCountyPA,57,0,0,1.0,2020-03-19
USDelawareCountyPA,58,0,0,1.0,2020-03-20
USDelawareCountyPA,59,0,0,1.0,2020-03-21
USDenverCountyCO,0,0,0,1.0,2020-01-22
USDenverCountyCO,1,0,0,1.0,2020-01-23
USDenverCountyCO,2,0,0,1.0,2020-01-24
USDenverCountyCO,3,0,0,1.0,2020-01-25
USDenverCountyCO,4,0,0,1.0,2020-01-26
USDenverCountyCO,5,0,0,1.0,2020-01-27
USDenverCountyCO,6,0,0,1.0,2020-01-28
USDenverCountyCO,7,0,0,1.0,2020-01-29
USDenverCountyCO,8,0,0,1.0,2020-01-30
USDenverCountyCO,9,0,0,1.0,2020-01-31
USDenverCountyCO,10,0,0,1.0,2020-02-01
USDenverCountyCO,11,0,0,1.0,2020-02-02
USDenverCountyCO,12,0,0,1.0,2020-02-03
USDenverCountyCO,13,0,0,1.0,2020-02-04
USDenverCountyCO,14,0,0,1.0,2020-02-05
USDenverCountyCO,15,0,0,1.0,2020-02-06
USDenverCountyCO,16,0,0,1.0,2020-02-07
USDenverCountyCO,17,0,0,1.0,2020-02-08
USDenverCountyCO,18,0,0,1.0,2020-02-09
USDenverCountyCO,19,0,0,1.0,2020-02-10
USDenverCountyCO,20,0,0,1.0,2020-02-11
USDenverCountyCO,21,0,0,1.0,2020-02-12
USDenverCountyCO,22,0,0,1.0,2020-02-13
USDenverCountyCO,23,0,0,1.0,2020-02-14
USDenverCountyCO,24,0,0,1.0,2020-02-15
USDenverCountyCO,25,0,0,1.0,2020-02-16
USDenverCountyCO,26,0,0,1.0,2020-02-17
USDenverCountyCO,27,0,0,1.0,2020-02-18
USDenverCountyCO,28,0,0,1.0,2020-02-19
USDenverCountyCO,29,0,0,1.0,2020-02-20
USDenverCountyCO,30,0,0,1.0,2020-02-21
USDenverCountyCO,31,0,0,1.0,2020-02-22
USDenverCountyCO,32,0,0,1.0,2020-02-23
USDenverCountyCO,33,0,0,1.0,2020-02-24
USDenverCountyCO,34,0,0,1.0,2020-02-25
USDenverCountyCO,35,0,0,1.0,2020-02-26
USDenverCountyCO,36,0,0,1.0,2020-02-27
USDenverCountyCO,37,0,0,1.0,2020-02-28
USDenverCountyCO,38,0,0,1.0,2020-02-29
USDenverCountyCO,39,0,0,1.0,2020-03-01
USDenverCountyCO,40,0,0,1.0,2020-03-02
USDenverCountyCO,41,0,0,1.0,2020-03-03
USDenverCountyCO,42,0,0,1.0,2020-03-04
USDenverCountyCO,43,0,0,1.0,2020-03-05
USDenverCountyCO,44,2,2,1.0,2020-03-06
USDenverCountyCO,45,2,0,1.0,2020-03-07
USDenverCountyCO,46,2,0,1.0,2020-03-08
USDenverCountyCO,47,2,0,1.0,2020-03-09
USDenverCountyCO,48,0,-2,0.0,2020-03-10
USDenverCountyCO,49,0,0,1.0,2020-03-11
USDenverCountyCO,50,0,0,1.0,2020-03-12
USDenverCountyCO,51,0,0,1.0,2020-03-13
USDenverCountyCO,52,0,0,1.0,2020-03-14
USDenverCountyCO,53,0,0,1.0,2020-03-15
USDenverCountyCO,54,0,0,1.0,2020-03-16
USDenverCountyCO,55,0,0,1.0,2020-03-17
USDenverCountyCO,56,0,0,1.0,2020-03-18
USDenverCountyCO,57,0,0,1.0,2020-03-19
USDenverCountyCO,58,0,0,1.0,2020-03-20
USDenverCountyCO,59,0,0,1.0,2020-03-21
USDeschutesOR,0,0,0,1.0,2020-01-22
USDeschutesOR,1,0,0,1.0,2020-01-23
USDeschutesOR,2,0,0,1.0,2020-01-24
USDeschutesOR,3,0,0,1.0,2020-01-25
USDeschutesOR,4,0,0,1.0,2020-01-26
USDeschutesOR,5,0,0,1.0,2020-01-27
USDeschutesOR,6,0,0,1.0,2020-01-28
USDeschutesOR,7,0,0,1.0,2020-01-29
USDeschutesOR,8,0,0,1.0,2020-01-30
USDeschutesOR,9,0,0,1.0,2020-01-31
USDeschutesOR,10,0,0,1.0,2020-02-01
USDeschutesOR,11,0,0,1.0,2020-02-02
USDeschutesOR,12,0,0,1.0,2020-02-03
USDeschutesOR,13,0,0,1.0,2020-02-04
USDeschutesOR,14,0,0,1.0,2020-02-05
USDeschutesOR,15,0,0,1.0,2020-02-06
USDeschutesOR,16,0,0,1.0,2020-02-07
USDeschutesOR,17,0,0,1.0,2020-02-08
USDeschutesOR,18,0,0,1.0,2020-02-09
USDeschutesOR,19,0,0,1.0,2020-02-10
USDeschutesOR,20,0,0,1.0,2020-02-11
USDeschutesOR,21,0,0,1.0,2020-02-12
USDeschutesOR,22,0,0,1.0,2020-02-13
USDeschutesOR,23,0,0,1.0,2020-02-14
USDeschutesOR,24,0,0,1.0,2020-02-15
USDeschutesOR,25,0,0,1.0,2020-02-16
USDeschutesOR,26,0,0,1.0,2020-02-17
USDeschutesOR,27,0,0,1.0,2020-02-18
USDeschutesOR,28,0,0,1.0,2020-02-19
USDeschutesOR,29,0,0,1.0,2020-02-20
USDeschutesOR,30,0,0,1.0,2020-02-21
USDeschutesOR,31,0,0,1.0,2020-02-22
USDeschutesOR,32,0,0,1.0,2020-02-23
USDeschutesOR,33,0,0,1.0,2020-02-24
USDeschutesOR,34,0,0,1.0,2020-02-25
USDeschutesOR,35,0,0,1.0,2020-02-26
USDeschutesOR,36,0,0,1.0,2020-02-27
USDeschutesOR,37,0,0,1.0,2020-02-28
USDeschutesOR,38,0,0,1.0,2020-02-29
USDeschutesOR,39,0,0,1.0,2020-03-01
USDeschutesOR,40,0,0,1.0,2020-03-02
USDeschutesOR,41,0,0,1.0,2020-03-03
USDeschutesOR,42,0,0,1.0,2020-03-04
USDeschutesOR,43,0,0,1.0,2020-03-05
USDeschutesOR,44,0,0,1.0,2020-03-06
USDeschutesOR,45,0,0,1.0,2020-03-07
USDeschutesOR,46,0,0,1.0,2020-03-08
USDeschutesOR,47,0,0,1.0,2020-03-09
USDeschutesOR,48,0,0,1.0,2020-03-10
USDeschutesOR,49,0,0,1.0,2020-03-11
USDeschutesOR,50,0,0,1.0,2020-03-12
USDeschutesOR,51,0,0,1.0,2020-03-13
USDeschutesOR,52,0,0,1.0,2020-03-14
USDeschutesOR,53,0,0,1.0,2020-03-15
USDeschutesOR,54,0,0,1.0,2020-03-16
USDeschutesOR,55,0,0,1.0,2020-03-17
USDeschutesOR,56,0,0,1.0,2020-03-18
USDeschutesOR,57,0,0,1.0,2020-03-19
USDeschutesOR,58,0,0,1.0,2020-03-20
USDeschutesOR,59,0,0,1.0,2020-03-21
USDiamondPrincess,0,0,0,1.0,2020-01-22
USDiamondPrincess,1,0,0,1.0,2020-01-23
USDiamondPrincess,2,0,0,1.0,2020-01-24
USDiamondPrincess,3,0,0,1.0,2020-01-25
USDiamondPrincess,4,0,0,1.0,2020-01-26
USDiamondPrincess,5,0,0,1.0,2020-01-27
USDiamondPrincess,6,0,0,1.0,2020-01-28
USDiamondPrincess,7,0,0,1.0,2020-01-29
USDiamondPrincess,8,0,0,1.0,2020-01-30
USDiamondPrincess,9,0,0,1.0,2020-01-31
USDiamondPrincess,10,0,0,1.0,2020-02-01
USDiamondPrincess,11,0,0,1.0,2020-02-02
USDiamondPrincess,12,0,0,1.0,2020-02-03
USDiamondPrincess,13,0,0,1.0,2020-02-04
USDiamondPrincess,14,0,0,1.0,2020-02-05
USDiamondPrincess,15,0,0,1.0,2020-02-06
USDiamondPrincess,16,0,0,1.0,2020-02-07
USDiamondPrincess,17,0,0,1.0,2020-02-08
USDiamondPrincess,18,0,0,1.0,2020-02-09
USDiamondPrincess,19,0,0,1.0,2020-02-10
USDiamondPrincess,20,0,0,1.0,2020-02-11
USDiamondPrincess,21,0,0,1.0,2020-02-12
USDiamondPrincess,22,0,0,1.0,2020-02-13
USDiamondPrincess,23,0,0,1.0,2020-02-14
USDiamondPrincess,24,0,0,1.0,2020-02-15
USDiamondPrincess,25,0,0,1.0,2020-02-16
USDiamondPrincess,26,0,0,1.0,2020-02-17
USDiamondPrincess,27,0,0,1.0,2020-02-18
USDiamondPrincess,28,0,0,1.0,2020-02-19
USDiamondPrincess,29,0,0,1.0,2020-02-20
USDiamondPrincess,30,0,0,1.0,2020-02-21
USDiamondPrincess,31,0,0,1.0,2020-02-22
USDiamondPrincess,32,0,0,1.0,2020-02-23
USDiamondPrincess,33,36,36,1.0,2020-02-24
USDiamondPrincess,34,36,0,1.0,2020-02-25
USDiamondPrincess,35,42,6,1.166,2020-02-26
USDiamondPrincess,36,42,0,1.0,2020-02-27
USDiamondPrincess,37,44,2,1.047,2020-02-28
USDiamondPrincess,38,44,0,1.0,2020-02-29
USDiamondPrincess,39,44,0,1.0,2020-03-01
USDiamondPrincess,40,45,1,1.022,2020-03-02
USDiamondPrincess,41,45,0,1.0,2020-03-03
USDiamondPrincess,42,45,0,1.0,2020-03-04
USDiamondPrincess,43,45,0,1.0,2020-03-05
USDiamondPrincess,44,45,0,1.0,2020-03-06
USDiamondPrincess,45,45,0,1.0,2020-03-07
USDiamondPrincess,46,45,0,1.0,2020-03-08
USDiamondPrincess,47,45,0,1.0,2020-03-09
USDiamondPrincess,48,46,1,1.022,2020-03-10
USDiamondPrincess,49,46,0,1.0,2020-03-11
USDiamondPrincess,50,46,0,1.0,2020-03-12
USDiamondPrincess,51,46,0,1.0,2020-03-13
USDiamondPrincess,52,46,0,1.0,2020-03-14
USDiamondPrincess,53,46,0,1.0,2020-03-15
USDiamondPrincess,54,47,1,1.021,2020-03-16
USDiamondPrincess,55,47,0,1.0,2020-03-17
USDiamondPrincess,56,47,0,1.0,2020-03-18
USDiamondPrincess,57,47,0,1.0,2020-03-19
USDiamondPrincess,58,49,2,1.042,2020-03-20
USDiamondPrincess,59,49,0,1.0,2020-03-21
USDistrictofColumbia,0,0,0,1.0,2020-01-22
USDistrictofColumbia,1,0,0,1.0,2020-01-23
USDistrictofColumbia,2,0,0,1.0,2020-01-24
USDistrictofColumbia,3,0,0,1.0,2020-01-25
USDistrictofColumbia,4,0,0,1.0,2020-01-26
USDistrictofColumbia,5,0,0,1.0,2020-01-27
USDistrictofColumbia,6,0,0,1.0,2020-01-28
USDistrictofColumbia,7,0,0,1.0,2020-01-29
USDistrictofColumbia,8,0,0,1.0,2020-01-30
USDistrictofColumbia,9,0,0,1.0,2020-01-31
USDistrictofColumbia,10,0,0,1.0,2020-02-01
USDistrictofColumbia,11,0,0,1.0,2020-02-02
USDistrictofColumbia,12,0,0,1.0,2020-02-03
USDistrictofColumbia,13,0,0,1.0,2020-02-04
USDistrictofColumbia,14,0,0,1.0,2020-02-05
USDistrictofColumbia,15,0,0,1.0,2020-02-06
USDistrictofColumbia,16,0,0,1.0,2020-02-07
USDistrictofColumbia,17,0,0,1.0,2020-02-08
USDistrictofColumbia,18,0,0,1.0,2020-02-09
USDistrictofColumbia,19,0,0,1.0,2020-02-10
USDistrictofColumbia,20,0,0,1.0,2020-02-11
USDistrictofColumbia,21,0,0,1.0,2020-02-12
USDistrictofColumbia,22,0,0,1.0,2020-02-13
USDistrictofColumbia,23,0,0,1.0,2020-02-14
USDistrictofColumbia,24,0,0,1.0,2020-02-15
USDistrictofColumbia,25,0,0,1.0,2020-02-16
USDistrictofColumbia,26,0,0,1.0,2020-02-17
USDistrictofColumbia,27,0,0,1.0,2020-02-18
USDistrictofColumbia,28,0,0,1.0,2020-02-19
USDistrictofColumbia,29,0,0,1.0,2020-02-20
USDistrictofColumbia,30,0,0,1.0,2020-02-21
USDistrictofColumbia,31,0,0,1.0,2020-02-22
USDistrictofColumbia,32,0,0,1.0,2020-02-23
USDistrictofColumbia,33,0,0,1.0,2020-02-24
USDistrictofColumbia,34,0,0,1.0,2020-02-25
USDistrictofColumbia,35,0,0,1.0,2020-02-26
USDistrictofColumbia,36,0,0,1.0,2020-02-27
USDistrictofColumbia,37,0,0,1.0,2020-02-28
USDistrictofColumbia,38,0,0,1.0,2020-02-29
USDistrictofColumbia,39,0,0,1.0,2020-03-01
USDistrictofColumbia,40,0,0,1.0,2020-03-02
USDistrictofColumbia,41,0,0,1.0,2020-03-03
USDistrictofColumbia,42,0,0,1.0,2020-03-04
USDistrictofColumbia,43,0,0,1.0,2020-03-05
USDistrictofColumbia,44,0,0,1.0,2020-03-06
USDistrictofColumbia,45,0,0,1.0,2020-03-07
USDistrictofColumbia,46,0,0,1.0,2020-03-08
USDistrictofColumbia,47,0,0,1.0,2020-03-09
USDistrictofColumbia,48,5,5,1.0,2020-03-10
USDistrictofColumbia,49,10,5,2.0,2020-03-11
USDistrictofColumbia,50,10,0,1.0,2020-03-12
USDistrictofColumbia,51,10,0,1.0,2020-03-13
USDistrictofColumbia,52,10,0,1.0,2020-03-14
USDistrictofColumbia,53,16,6,1.6,2020-03-15
USDistrictofColumbia,54,22,6,1.375,2020-03-16
USDistrictofColumbia,55,22,0,1.0,2020-03-17
USDistrictofColumbia,56,31,9,1.409,2020-03-18
USDistrictofColumbia,57,40,9,1.290,2020-03-19
USDistrictofColumbia,58,71,31,1.775,2020-03-20
USDistrictofColumbia,59,77,6,1.084,2020-03-21
USDouglasCountyCO,0,0,0,1.0,2020-01-22
USDouglasCountyCO,1,0,0,1.0,2020-01-23
USDouglasCountyCO,2,0,0,1.0,2020-01-24
USDouglasCountyCO,3,0,0,1.0,2020-01-25
USDouglasCountyCO,4,0,0,1.0,2020-01-26
USDouglasCountyCO,5,0,0,1.0,2020-01-27
USDouglasCountyCO,6,0,0,1.0,2020-01-28
USDouglasCountyCO,7,0,0,1.0,2020-01-29
USDouglasCountyCO,8,0,0,1.0,2020-01-30
USDouglasCountyCO,9,0,0,1.0,2020-01-31
USDouglasCountyCO,10,0,0,1.0,2020-02-01
USDouglasCountyCO,11,0,0,1.0,2020-02-02
USDouglasCountyCO,12,0,0,1.0,2020-02-03
USDouglasCountyCO,13,0,0,1.0,2020-02-04
USDouglasCountyCO,14,0,0,1.0,2020-02-05
USDouglasCountyCO,15,0,0,1.0,2020-02-06
USDouglasCountyCO,16,0,0,1.0,2020-02-07
USDouglasCountyCO,17,0,0,1.0,2020-02-08
USDouglasCountyCO,18,0,0,1.0,2020-02-09
USDouglasCountyCO,19,0,0,1.0,2020-02-10
USDouglasCountyCO,20,0,0,1.0,2020-02-11
USDouglasCountyCO,21,0,0,1.0,2020-02-12
USDouglasCountyCO,22,0,0,1.0,2020-02-13
USDouglasCountyCO,23,0,0,1.0,2020-02-14
USDouglasCountyCO,24,0,0,1.0,2020-02-15
USDouglasCountyCO,25,0,0,1.0,2020-02-16
USDouglasCountyCO,26,0,0,1.0,2020-02-17
USDouglasCountyCO,27,0,0,1.0,2020-02-18
USDouglasCountyCO,28,0,0,1.0,2020-02-19
USDouglasCountyCO,29,0,0,1.0,2020-02-20
USDouglasCountyCO,30,0,0,1.0,2020-02-21
USDouglasCountyCO,31,0,0,1.0,2020-02-22
USDouglasCountyCO,32,0,0,1.0,2020-02-23
USDouglasCountyCO,33,0,0,1.0,2020-02-24
USDouglasCountyCO,34,0,0,1.0,2020-02-25
USDouglasCountyCO,35,0,0,1.0,2020-02-26
USDouglasCountyCO,36,0,0,1.0,2020-02-27
USDouglasCountyCO,37,0,0,1.0,2020-02-28
USDouglasCountyCO,38,0,0,1.0,2020-02-29
USDouglasCountyCO,39,0,0,1.0,2020-03-01
USDouglasCountyCO,40,0,0,1.0,2020-03-02
USDouglasCountyCO,41,0,0,1.0,2020-03-03
USDouglasCountyCO,42,0,0,1.0,2020-03-04
USDouglasCountyCO,43,0,0,1.0,2020-03-05
USDouglasCountyCO,44,0,0,1.0,2020-03-06
USDouglasCountyCO,45,3,3,1.0,2020-03-07
USDouglasCountyCO,46,3,0,1.0,2020-03-08
USDouglasCountyCO,47,3,0,1.0,2020-03-09
USDouglasCountyCO,48,0,-3,0.0,2020-03-10
USDouglasCountyCO,49,0,0,1.0,2020-03-11
USDouglasCountyCO,50,0,0,1.0,2020-03-12
USDouglasCountyCO,51,0,0,1.0,2020-03-13
USDouglasCountyCO,52,0,0,1.0,2020-03-14
USDouglasCountyCO,53,0,0,1.0,2020-03-15
USDouglasCountyCO,54,0,0,1.0,2020-03-16
USDouglasCountyCO,55,0,0,1.0,2020-03-17
USDouglasCountyCO,56,0,0,1.0,2020-03-18
USDouglasCountyCO,57,0,0,1.0,2020-03-19
USDouglasCountyCO,58,0,0,1.0,2020-03-20
USDouglasCountyCO,59,0,0,1.0,2020-03-21
USDouglasCountyNE,0,0,0,1.0,2020-01-22
USDouglasCountyNE,1,0,0,1.0,2020-01-23
USDouglasCountyNE,2,0,0,1.0,2020-01-24
USDouglasCountyNE,3,0,0,1.0,2020-01-25
USDouglasCountyNE,4,0,0,1.0,2020-01-26
USDouglasCountyNE,5,0,0,1.0,2020-01-27
USDouglasCountyNE,6,0,0,1.0,2020-01-28
USDouglasCountyNE,7,0,0,1.0,2020-01-29
USDouglasCountyNE,8,0,0,1.0,2020-01-30
USDouglasCountyNE,9,0,0,1.0,2020-01-31
USDouglasCountyNE,10,0,0,1.0,2020-02-01
USDouglasCountyNE,11,0,0,1.0,2020-02-02
USDouglasCountyNE,12,0,0,1.0,2020-02-03
USDouglasCountyNE,13,0,0,1.0,2020-02-04
USDouglasCountyNE,14,0,0,1.0,2020-02-05
USDouglasCountyNE,15,0,0,1.0,2020-02-06
USDouglasCountyNE,16,0,0,1.0,2020-02-07
USDouglasCountyNE,17,0,0,1.0,2020-02-08
USDouglasCountyNE,18,0,0,1.0,2020-02-09
USDouglasCountyNE,19,0,0,1.0,2020-02-10
USDouglasCountyNE,20,0,0,1.0,2020-02-11
USDouglasCountyNE,21,0,0,1.0,2020-02-12
USDouglasCountyNE,22,0,0,1.0,2020-02-13
USDouglasCountyNE,23,0,0,1.0,2020-02-14
USDouglasCountyNE,24,0,0,1.0,2020-02-15
USDouglasCountyNE,25,0,0,1.0,2020-02-16
USDouglasCountyNE,26,0,0,1.0,2020-02-17
USDouglasCountyNE,27,0,0,1.0,2020-02-18
USDouglasCountyNE,28,0,0,1.0,2020-02-19
USDouglasCountyNE,29,0,0,1.0,2020-02-20
USDouglasCountyNE,30,0,0,1.0,2020-02-21
USDouglasCountyNE,31,0,0,1.0,2020-02-22
USDouglasCountyNE,32,0,0,1.0,2020-02-23
USDouglasCountyNE,33,0,0,1.0,2020-02-24
USDouglasCountyNE,34,0,0,1.0,2020-02-25
USDouglasCountyNE,35,0,0,1.0,2020-02-26
USDouglasCountyNE,36,0,0,1.0,2020-02-27
USDouglasCountyNE,37,0,0,1.0,2020-02-28
USDouglasCountyNE,38,0,0,1.0,2020-02-29
USDouglasCountyNE,39,0,0,1.0,2020-03-01
USDouglasCountyNE,40,0,0,1.0,2020-03-02
USDouglasCountyNE,41,0,0,1.0,2020-03-03
USDouglasCountyNE,42,0,0,1.0,2020-03-04
USDouglasCountyNE,43,0,0,1.0,2020-03-05
USDouglasCountyNE,44,1,1,1.0,2020-03-06
USDouglasCountyNE,45,1,0,1.0,2020-03-07
USDouglasCountyNE,46,1,0,1.0,2020-03-08
USDouglasCountyNE,47,3,2,3.0,2020-03-09
USDouglasCountyNE,48,0,-3,0.0,2020-03-10
USDouglasCountyNE,49,0,0,1.0,2020-03-11
USDouglasCountyNE,50,0,0,1.0,2020-03-12
USDouglasCountyNE,51,0,0,1.0,2020-03-13
USDouglasCountyNE,52,0,0,1.0,2020-03-14
USDouglasCountyNE,53,0,0,1.0,2020-03-15
USDouglasCountyNE,54,0,0,1.0,2020-03-16
USDouglasCountyNE,55,0,0,1.0,2020-03-17
USDouglasCountyNE,56,0,0,1.0,2020-03-18
USDouglasCountyNE,57,0,0,1.0,2020-03-19
USDouglasCountyNE,58,0,0,1.0,2020-03-20
USDouglasCountyNE,59,0,0,1.0,2020-03-21
USDouglasCountyOR,0,0,0,1.0,2020-01-22
USDouglasCountyOR,1,0,0,1.0,2020-01-23
USDouglasCountyOR,2,0,0,1.0,2020-01-24
USDouglasCountyOR,3,0,0,1.0,2020-01-25
USDouglasCountyOR,4,0,0,1.0,2020-01-26
USDouglasCountyOR,5,0,0,1.0,2020-01-27
USDouglasCountyOR,6,0,0,1.0,2020-01-28
USDouglasCountyOR,7,0,0,1.0,2020-01-29
USDouglasCountyOR,8,0,0,1.0,2020-01-30
USDouglasCountyOR,9,0,0,1.0,2020-01-31
USDouglasCountyOR,10,0,0,1.0,2020-02-01
USDouglasCountyOR,11,0,0,1.0,2020-02-02
USDouglasCountyOR,12,0,0,1.0,2020-02-03
USDouglasCountyOR,13,0,0,1.0,2020-02-04
USDouglasCountyOR,14,0,0,1.0,2020-02-05
USDouglasCountyOR,15,0,0,1.0,2020-02-06
USDouglasCountyOR,16,0,0,1.0,2020-02-07
USDouglasCountyOR,17,0,0,1.0,2020-02-08
USDouglasCountyOR,18,0,0,1.0,2020-02-09
USDouglasCountyOR,19,0,0,1.0,2020-02-10
USDouglasCountyOR,20,0,0,1.0,2020-02-11
USDouglasCountyOR,21,0,0,1.0,2020-02-12
USDouglasCountyOR,22,0,0,1.0,2020-02-13
USDouglasCountyOR,23,0,0,1.0,2020-02-14
USDouglasCountyOR,24,0,0,1.0,2020-02-15
USDouglasCountyOR,25,0,0,1.0,2020-02-16
USDouglasCountyOR,26,0,0,1.0,2020-02-17
USDouglasCountyOR,27,0,0,1.0,2020-02-18
USDouglasCountyOR,28,0,0,1.0,2020-02-19
USDouglasCountyOR,29,0,0,1.0,2020-02-20
USDouglasCountyOR,30,0,0,1.0,2020-02-21
USDouglasCountyOR,31,0,0,1.0,2020-02-22
USDouglasCountyOR,32,0,0,1.0,2020-02-23
USDouglasCountyOR,33,0,0,1.0,2020-02-24
USDouglasCountyOR,34,0,0,1.0,2020-02-25
USDouglasCountyOR,35,0,0,1.0,2020-02-26
USDouglasCountyOR,36,0,0,1.0,2020-02-27
USDouglasCountyOR,37,0,0,1.0,2020-02-28
USDouglasCountyOR,38,0,0,1.0,2020-02-29
USDouglasCountyOR,39,0,0,1.0,2020-03-01
USDouglasCountyOR,40,0,0,1.0,2020-03-02
USDouglasCountyOR,41,0,0,1.0,2020-03-03
USDouglasCountyOR,42,0,0,1.0,2020-03-04
USDouglasCountyOR,43,0,0,1.0,2020-03-05
USDouglasCountyOR,44,0,0,1.0,2020-03-06
USDouglasCountyOR,45,0,0,1.0,2020-03-07
USDouglasCountyOR,46,1,1,1.0,2020-03-08
USDouglasCountyOR,47,1,0,1.0,2020-03-09
USDouglasCountyOR,48,0,-1,0.0,2020-03-10
USDouglasCountyOR,49,0,0,1.0,2020-03-11
USDouglasCountyOR,50,0,0,1.0,2020-03-12
USDouglasCountyOR,51,0,0,1.0,2020-03-13
USDouglasCountyOR,52,0,0,1.0,2020-03-14
USDouglasCountyOR,53,0,0,1.0,2020-03-15
USDouglasCountyOR,54,0,0,1.0,2020-03-16
USDouglasCountyOR,55,0,0,1.0,2020-03-17
USDouglasCountyOR,56,0,0,1.0,2020-03-18
USDouglasCountyOR,57,0,0,1.0,2020-03-19
USDouglasCountyOR,58,0,0,1.0,2020-03-20
USDouglasCountyOR,59,0,0,1.0,2020-03-21
USEagleCO,0,0,0,1.0,2020-01-22
USEagleCO,1,0,0,1.0,2020-01-23
USEagleCO,2,0,0,1.0,2020-01-24
USEagleCO,3,0,0,1.0,2020-01-25
USEagleCO,4,0,0,1.0,2020-01-26
USEagleCO,5,0,0,1.0,2020-01-27
USEagleCO,6,0,0,1.0,2020-01-28
USEagleCO,7,0,0,1.0,2020-01-29
USEagleCO,8,0,0,1.0,2020-01-30
USEagleCO,9,0,0,1.0,2020-01-31
USEagleCO,10,0,0,1.0,2020-02-01
USEagleCO,11,0,0,1.0,2020-02-02
USEagleCO,12,0,0,1.0,2020-02-03
USEagleCO,13,0,0,1.0,2020-02-04
USEagleCO,14,0,0,1.0,2020-02-05
USEagleCO,15,0,0,1.0,2020-02-06
USEagleCO,16,0,0,1.0,2020-02-07
USEagleCO,17,0,0,1.0,2020-02-08
USEagleCO,18,0,0,1.0,2020-02-09
USEagleCO,19,0,0,1.0,2020-02-10
USEagleCO,20,0,0,1.0,2020-02-11
USEagleCO,21,0,0,1.0,2020-02-12
USEagleCO,22,0,0,1.0,2020-02-13
USEagleCO,23,0,0,1.0,2020-02-14
USEagleCO,24,0,0,1.0,2020-02-15
USEagleCO,25,0,0,1.0,2020-02-16
USEagleCO,26,0,0,1.0,2020-02-17
USEagleCO,27,0,0,1.0,2020-02-18
